seqnames	start	end	hg38_base_position	rsid	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr14	103541675	103542175	103541822	rs12891360	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	103541822	rs12891360	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	103541822	rs12891360	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	103541822	rs12891360	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103541675	103542175	103541822	rs12891360	Distal Intergenic	14	103529196	103537073	7878	1	115708	12479	ENSG00000166166	TRMT61A	tRNA methyltransferase 61A
chr14	103562435	103562935	103562469	rs55751606	Promoter	14	103556544	103562831	6288	2	9529	0	ENSG00000166170	BAG5	BAG cochaperone 5
chr14	103562942	103563442	103563112	rs2274267	Promoter	14	103562960	103607523	44564	1	84334	0	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103562942	103563442	103563112	rs2274267	Promoter	14	103562960	103607523	44564	1	84334	0	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103562942	103563442	103563112	rs2274267	Promoter	14	103562960	103607523	44564	1	84334	0	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103568906	103569406	103568955	rs12894729	Intron (ENST00000557172.5/3831, intron 1 of 2)	14	103562960	103607523	44564	1	84334	5946	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103568906	103569406	103568955	rs12894729	Intron (ENST00000557172.5/3831, intron 1 of 2)	14	103562960	103607523	44564	1	84334	5946	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8
chr14	103923832	103924332	103923930	rs79081071	Intron (ENST00000554880.5/9556, intron 1 of 3)	14	103912288	103928269	15982	2	9556	3937	ENSG00000156411	ATP5MJ	ATP synthase membrane subunit j
chr15	43746099	43746599	43746265	rs7174732	Promoter	15	43746410	43773278	26869	1	2923	0	ENSG00000167004	PDIA3	protein disulfide isomerase family A member 3
chr15	84633631	84634131	84634066	rs10795	Exon (ENST00000427525.2/54581, exon 2 of 2)	15	84631451	84647478	16028	1	54581	2180	NA	SCAND2P	SCAN domain containing 2 pseudogene
chr15	84633631	84634131	84634066	rs10795	Exon (ENST00000427525.2/54581, exon 2 of 2)	15	84631451	84647478	16028	1	54581	2180	NA	SCAND2P	SCAN domain containing 2 pseudogene
chr15	84658116	84658616	84658188	rs12904605	Promoter	15	84655129	84658563	3435	2	4828	0	ENSG00000197696	NMB	neuromedin B
chr15	89199752	89200252	89199812	rs729707	3' UTR	15	89209869	89221614	11746	2	6017	21362	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89199752	89200252	89199812	rs729707	3' UTR	15	89209869	89221614	11746	2	6017	21362	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89199752	89200252	89199812	rs729707	3' UTR	15	89209869	89221614	11746	2	6017	21362	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89199752	89200252	89199849	rs6496565	3' UTR	15	89209869	89221614	11746	2	6017	21362	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89199752	89200252	89199849	rs6496565	3' UTR	15	89209869	89221614	11746	2	6017	21362	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89199752	89200252	89199849	rs6496565	3' UTR	15	89209869	89221614	11746	2	6017	21362	ENSG00000140522	RLBP1	retinaldehyde binding protein 1
chr15	89358792	89359292	89358801	rs4932217	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89358792	89359292	89358801	rs4932217	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89358792	89359292	89358801	rs4932217	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89358792	89359292	89358801	rs4932217	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89358792	89359292	89358801	rs4932217	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89358792	89359292	89358801	rs4932217	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89358792	89359292	89358801	rs4932217	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89358792	89359292	89358801	rs4932217	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89358792	89359292	89359151	rs4335754	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89358792	89359292	89359151	rs4335754	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89358792	89359292	89359151	rs4335754	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89358792	89359292	89359151	rs4335754	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89358792	89359292	89359151	rs4335754	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89358792	89359292	89359151	rs4335754	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89358792	89359292	89359151	rs4335754	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89358792	89359292	89359151	rs4335754	Exon (ENST00000624115.1/ENST00000624115.1, exon 1 of 1)	15	89361579	89398487	36909	1	254559	-2287	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361313	89361813	89361315	rs62022627	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361313	89361813	89361315	rs62022627	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361313	89361813	89361315	rs62022627	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361313	89361813	89361315	rs62022627	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361313	89361813	89361315	rs62022627	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361313	89361813	89361315	rs62022627	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361313	89361813	89361315	rs62022627	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361313	89361813	89361315	rs62022627	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361313	89361813	89361454	rs59321638	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361313	89361813	89361454	rs59321638	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361313	89361813	89361454	rs59321638	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361313	89361813	89361454	rs59321638	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361313	89361813	89361454	rs59321638	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361313	89361813	89361454	rs59321638	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361313	89361813	89361454	rs59321638	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89361313	89361813	89361454	rs59321638	Promoter	15	89361579	89398487	36909	1	254559	0	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89362227	89362727	89362349	rs80015997	Exon (ENST00000536780.6/254559, exon 1 of 7)	15	89361579	89398487	36909	1	254559	648	ENSG00000255571	MIR9-3HG	MIR9-3 host gene
chr15	89369880	89370380	89370026	rs143590968	Intron (ENST00000536780.6/254559, intron 1 of 6)	15	89368017	89368106	90	1	407051	1863	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383499	89383999	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15482	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383499	89383999	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15482	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383499	89383999	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15482	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383499	89383999	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15482	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383499	89383999	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15482	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383499	89383999	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15482	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383499	89383999	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15482	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383499	89383999	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15482	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383499	89383999	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15482	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89383499	89383999	89383568	rs208826	Intron (ENST00000536780.6/254559, intron 3 of 6)	15	89368017	89368106	90	1	407051	15482	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89395903	89396403	89396297	rs176648	Exon (ENST00000536780.6/254559, exon 7 of 7)	15	89368017	89368106	90	1	407051	27886	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89395903	89396403	89396297	rs176648	Exon (ENST00000536780.6/254559, exon 7 of 7)	15	89368017	89368106	90	1	407051	27886	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89395903	89396403	89396297	rs176648	Exon (ENST00000536780.6/254559, exon 7 of 7)	15	89368017	89368106	90	1	407051	27886	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89395903	89396403	89396297	rs176648	Exon (ENST00000536780.6/254559, exon 7 of 7)	15	89368017	89368106	90	1	407051	27886	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89395903	89396403	89396297	rs176648	Exon (ENST00000536780.6/254559, exon 7 of 7)	15	89368017	89368106	90	1	407051	27886	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89395903	89396403	89396297	rs176648	Exon (ENST00000536780.6/254559, exon 7 of 7)	15	89368017	89368106	90	1	407051	27886	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89395903	89396403	89396297	rs176648	Exon (ENST00000536780.6/254559, exon 7 of 7)	15	89368017	89368106	90	1	407051	27886	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89395903	89396403	89396297	rs176648	Exon (ENST00000536780.6/254559, exon 7 of 7)	15	89368017	89368106	90	1	407051	27886	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89395903	89396403	89396297	rs176648	Exon (ENST00000536780.6/254559, exon 7 of 7)	15	89368017	89368106	90	1	407051	27886	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89395903	89396403	89396297	rs176648	Exon (ENST00000536780.6/254559, exon 7 of 7)	15	89368017	89368106	90	1	407051	27886	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89398925	89399425	89399100	rs208827	Distal Intergenic	15	89368017	89368106	90	1	407051	30908	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89398925	89399425	89399100	rs208827	Distal Intergenic	15	89368017	89368106	90	1	407051	30908	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89398925	89399425	89399100	rs208827	Distal Intergenic	15	89368017	89368106	90	1	407051	30908	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89398925	89399425	89399100	rs208827	Distal Intergenic	15	89368017	89368106	90	1	407051	30908	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89398925	89399425	89399100	rs208827	Distal Intergenic	15	89368017	89368106	90	1	407051	30908	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89398925	89399425	89399100	rs208827	Distal Intergenic	15	89368017	89368106	90	1	407051	30908	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89398925	89399425	89399100	rs208827	Distal Intergenic	15	89368017	89368106	90	1	407051	30908	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89398925	89399425	89399100	rs208827	Distal Intergenic	15	89368017	89368106	90	1	407051	30908	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89398925	89399425	89399100	rs208827	Distal Intergenic	15	89368017	89368106	90	1	407051	30908	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89398925	89399425	89399100	rs208827	Distal Intergenic	15	89368017	89368106	90	1	407051	30908	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399479	89399979	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31462	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399479	89399979	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31462	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399479	89399979	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31462	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399479	89399979	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31462	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399479	89399979	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31462	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399479	89399979	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31462	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399479	89399979	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31462	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399479	89399979	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31462	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399479	89399979	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31462	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399479	89399979	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31462	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399479	89399979	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31462	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89399479	89399979	89399809	rs150298	Distal Intergenic	15	89368017	89368106	90	1	407051	31462	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	89400370	rs182317	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	89400370	rs182317	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	89400370	rs182317	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	89400370	rs182317	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	89400370	rs182317	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	89400370	rs182317	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	89400370	rs182317	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	89400370	rs182317	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	89400370	rs182317	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	89400370	rs182317	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	89400370	rs182317	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	89400370	rs182317	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	89400370	rs182317	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	89400370	rs182317	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89400252	89400752	89400370	rs182317	Distal Intergenic	15	89368017	89368106	90	1	407051	32235	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402345	89402845	89402348	rs150354	Distal Intergenic	15	89368017	89368106	90	1	407051	34328	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402345	89402845	89402348	rs150354	Distal Intergenic	15	89368017	89368106	90	1	407051	34328	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402345	89402845	89402348	rs150354	Distal Intergenic	15	89368017	89368106	90	1	407051	34328	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402345	89402845	89402348	rs150354	Distal Intergenic	15	89368017	89368106	90	1	407051	34328	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402345	89402845	89402348	rs150354	Distal Intergenic	15	89368017	89368106	90	1	407051	34328	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402345	89402845	89402348	rs150354	Distal Intergenic	15	89368017	89368106	90	1	407051	34328	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402345	89402845	89402730	rs150301	Distal Intergenic	15	89368017	89368106	90	1	407051	34328	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402345	89402845	89402730	rs150301	Distal Intergenic	15	89368017	89368106	90	1	407051	34328	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402345	89402845	89402730	rs150301	Distal Intergenic	15	89368017	89368106	90	1	407051	34328	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402345	89402845	89402730	rs150301	Distal Intergenic	15	89368017	89368106	90	1	407051	34328	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402345	89402845	89402730	rs150301	Distal Intergenic	15	89368017	89368106	90	1	407051	34328	ENSG00000284329	MIR9-3	microRNA 9-3
chr15	89402345	89402845	89402730	rs150301	Distal Intergenic	15	89368017	89368106	90	1	407051	34328	ENSG00000284329	MIR9-3	microRNA 9-3
chr16	9828546	9829046	9828646	rs2315271	Intron (ENST00000396573.6/2903, intron 10 of 13)	16	9753404	10182928	429525	2	2903	353882	ENSG00000183454	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A
chr16	9828546	9829046	9828758	rs9938300	Intron (ENST00000396573.6/2903, intron 10 of 13)	16	9753404	10182928	429525	2	2903	353882	ENSG00000183454	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A
chr16	29973487	29973987	29973518	rs4318227	Promoter	16	29973868	29992261	18394	1	9344	0	ENSG00000149930	TAOK2	TAO kinase 2
chr16	29973487	29973987	29973518	rs4318227	Promoter	16	29973868	29992261	18394	1	9344	0	ENSG00000149930	TAOK2	TAO kinase 2
chr16	29973487	29973987	29973518	rs4318227	Promoter	16	29973868	29992261	18394	1	9344	0	ENSG00000149930	TAOK2	TAO kinase 2
chr16	29973487	29973987	29973518	rs4318227	Promoter	16	29973868	29992261	18394	1	9344	0	ENSG00000149930	TAOK2	TAO kinase 2
chr16	29973487	29973987	29973518	rs4318227	Promoter	16	29973868	29992261	18394	1	9344	0	ENSG00000149930	TAOK2	TAO kinase 2
chr16	29973487	29973987	29973518	rs4318227	Promoter	16	29973868	29992261	18394	1	9344	0	ENSG00000149930	TAOK2	TAO kinase 2
chr16	29973487	29973987	29973518	rs4318227	Promoter	16	29973868	29992261	18394	1	9344	0	ENSG00000149930	TAOK2	TAO kinase 2
chr16	29973487	29973987	29973518	rs4318227	Promoter	16	29973868	29992261	18394	1	9344	0	ENSG00000149930	TAOK2	TAO kinase 2
chr16	58515975	58516475	58516028	rs4784046	Exon (ENST00000310682.6/79918, exon 3 of 9)	16	58515479	58523842	8364	1	79918	496	ENSG00000103037	SETD6	SET domain containing 6, protein lysine methyltransferase
chr16	58630260	58630760	58630698	rs37037	Promoter	16	58519951	58629885	109935	2	23019	-375	ENSG00000125107	CNOT1	CCR4-NOT transcription complex subunit 1
chr16	66920134	66920634	66920342	rs73586830	Distal Intergenic	16	66908122	66918917	10796	2	1014	-1217	ENSG00000166589	CDH16	cadherin 16
chr16	66920134	66920634	66920342	rs73586830	Distal Intergenic	16	66908122	66918917	10796	2	1014	-1217	ENSG00000166589	CDH16	cadherin 16
chr16	89917853	89918353	89917962	rs3212354	Promoter	16	89918862	89920972	2111	1	4157	-509	ENSG00000258839	MC1R	melanocortin 1 receptor
chr16	89917853	89918353	89917962	rs3212354	Promoter	16	89918862	89920972	2111	1	4157	-509	ENSG00000258839	MC1R	melanocortin 1 receptor
chr16	89917853	89918353	89917962	rs3212354	Promoter	16	89918862	89920972	2111	1	4157	-509	ENSG00000258839	MC1R	melanocortin 1 receptor
chr16	89917853	89918353	89918196	rs3212357	Promoter	16	89918862	89920972	2111	1	4157	-509	ENSG00000258839	MC1R	melanocortin 1 receptor
chr16	89917853	89918353	89918196	rs3212357	Promoter	16	89918862	89920972	2111	1	4157	-509	ENSG00000258839	MC1R	melanocortin 1 receptor
chr16	89917853	89918353	89918196	rs3212357	Promoter	16	89918862	89920972	2111	1	4157	-509	ENSG00000258839	MC1R	melanocortin 1 receptor
chr16	89917853	89918353	89918331	rs3212358	Promoter	16	89918862	89920972	2111	1	4157	-509	ENSG00000258839	MC1R	melanocortin 1 receptor
chr16	89917853	89918353	89918331	rs3212358	Promoter	16	89918862	89920972	2111	1	4157	-509	ENSG00000258839	MC1R	melanocortin 1 receptor
chr16	89917853	89918353	89918331	rs3212358	Promoter	16	89918862	89920972	2111	1	4157	-509	ENSG00000258839	MC1R	melanocortin 1 receptor
chr16	90019318	90019818	90019408	rs181678098	Promoter	16	90019629	90044975	25347	1	2622	0	ENSG00000141013	GAS8	growth arrest specific 8
chr16	90019318	90019818	90019408	rs181678098	Promoter	16	90019629	90044975	25347	1	2622	0	ENSG00000141013	GAS8	growth arrest specific 8
chr16	90082460	90082960	90082571	rs4785781	Intron (ENST00000569206.1/11105, intron 3 of 3)	16	90056566	90092072	35507	2	11105	9112	ENSG00000126856	PRDM7	PR/SET domain 7
chr17	1400038	1400538	1400484	rs28365859	Promoter	17	1344275	1400222	55948	2	7531	0	ENSG00000108953	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
chr17	20009065	20009565	20009397	rs8067545	5' UTR	17	20008865	20319026	310162	1	92521	200	ENSG00000128487	SPECC1	sperm antigen with calponin homology and coiled-coil domains 1
chr17	20009065	20009565	20009397	rs8067545	5' UTR	17	20008865	20319026	310162	1	92521	200	ENSG00000128487	SPECC1	sperm antigen with calponin homology and coiled-coil domains 1
