seqnames	start	end	hg38_base_position	rsid	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr17	45687539	45688039	45687621	rs17688090	Intron (ENST00000634540.1/104909134, intron 3 of 14)	17	45620344	45835826	215483	1	104909134	67195	ENSG00000263715	LINC02210-CRHR1	LINC02210-CRHR1 readthrough
chr17	45687539	45688039	45687714	rs17688126	Intron (ENST00000634540.1/104909134, intron 3 of 14)	17	45620344	45835826	215483	1	104909134	67195	ENSG00000263715	LINC02210-CRHR1	LINC02210-CRHR1 readthrough
chr17	45687539	45688039	45688015	rs77310586	Intron (ENST00000634540.1/104909134, intron 3 of 14)	17	45620344	45835826	215483	1	104909134	67195	ENSG00000263715	LINC02210-CRHR1	LINC02210-CRHR1 readthrough
chr17	45820270	45820770	45820356	rs79600142	Intron (ENST00000634540.1/104909134, intron 5 of 14)	17	45844881	45847067	2187	1	162540	-24111	ENSG00000185294	SPPL2C	signal peptide peptidase like 2C
chr17	45838805	45839305	45838990	rs10445364	Intron (ENST00000634876.1/100128977, intron 2 of 6)	17	45844881	45847067	2187	1	162540	-5576	ENSG00000185294	SPPL2C	signal peptide peptidase like 2C
chr17	45838805	45839305	45838990	rs10445364	Intron (ENST00000634876.1/100128977, intron 2 of 6)	17	45844881	45847067	2187	1	162540	-5576	ENSG00000185294	SPPL2C	signal peptide peptidase like 2C
chr17	45838805	45839305	45838990	rs10445364	Intron (ENST00000634876.1/100128977, intron 2 of 6)	17	45844881	45847067	2187	1	162540	-5576	ENSG00000185294	SPPL2C	signal peptide peptidase like 2C
chr17	45838805	45839305	45839143	rs10445333	Intron (ENST00000634876.1/100128977, intron 2 of 6)	17	45844881	45847067	2187	1	162540	-5576	ENSG00000185294	SPPL2C	signal peptide peptidase like 2C
chr17	45838805	45839305	45839143	rs10445333	Intron (ENST00000634876.1/100128977, intron 2 of 6)	17	45844881	45847067	2187	1	162540	-5576	ENSG00000185294	SPPL2C	signal peptide peptidase like 2C
chr17	45838805	45839305	45839143	rs10445333	Intron (ENST00000634876.1/100128977, intron 2 of 6)	17	45844881	45847067	2187	1	162540	-5576	ENSG00000185294	SPPL2C	signal peptide peptidase like 2C
chr17	45841186	45841686	45841247	rs56971664	Exon (ENST00000653949.1/100128977, exon 2 of 2)	17	45844881	45847067	2187	1	162540	-3195	ENSG00000185294	SPPL2C	signal peptide peptidase like 2C
chr17	45841186	45841686	45841247	rs56971664	Exon (ENST00000653949.1/100128977, exon 2 of 2)	17	45844881	45847067	2187	1	162540	-3195	ENSG00000185294	SPPL2C	signal peptide peptidase like 2C
chr17	45841186	45841686	45841285	rs62054811	Exon (ENST00000653949.1/100128977, exon 2 of 2)	17	45844881	45847067	2187	1	162540	-3195	ENSG00000185294	SPPL2C	signal peptide peptidase like 2C
chr17	45841186	45841686	45841285	rs62054811	Exon (ENST00000653949.1/100128977, exon 2 of 2)	17	45844881	45847067	2187	1	162540	-3195	ENSG00000185294	SPPL2C	signal peptide peptidase like 2C
chr17	45841852	45842352	45841935	rs56150806	Exon (ENST00000653949.1/100128977, exon 2 of 2)	17	45844881	45847067	2187	1	162540	-2529	ENSG00000185294	SPPL2C	signal peptide peptidase like 2C
chr17	45841852	45842352	45841935	rs56150806	Exon (ENST00000653949.1/100128977, exon 2 of 2)	17	45844881	45847067	2187	1	162540	-2529	ENSG00000185294	SPPL2C	signal peptide peptidase like 2C
chr17	45894241	45894741	45894419	rs11575895	Promoter	17	45894551	46028334	133784	1	4137	0	ENSG00000186868	MAPT	microtubule associated protein tau
chr17	45894241	45894741	45894419	rs11575895	Promoter	17	45894551	46028334	133784	1	4137	0	ENSG00000186868	MAPT	microtubule associated protein tau
chr17	45894241	45894741	45894419	rs11575895	Promoter	17	45894551	46028334	133784	1	4137	0	ENSG00000186868	MAPT	microtubule associated protein tau
chr17	45894241	45894741	45894571	rs62056779	Promoter	17	45894551	46028334	133784	1	4137	0	ENSG00000186868	MAPT	microtubule associated protein tau
chr17	45894241	45894741	45894571	rs62056779	Promoter	17	45894551	46028334	133784	1	4137	0	ENSG00000186868	MAPT	microtubule associated protein tau
chr17	45894241	45894741	45894571	rs62056779	Promoter	17	45894551	46028334	133784	1	4137	0	ENSG00000186868	MAPT	microtubule associated protein tau
chr17	45894914	45895414	45895215	rs74457229	Exon (ENST00000579599.1/100128977, exon 1 of 2)	17	45799390	45895680	96291	2	100128977	266	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45894914	45895414	45895215	rs74457229	Exon (ENST00000579599.1/100128977, exon 1 of 2)	17	45799390	45895680	96291	2	100128977	266	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45894914	45895414	45895215	rs74457229	Exon (ENST00000579599.1/100128977, exon 1 of 2)	17	45799390	45895680	96291	2	100128977	266	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45894914	45895414	45895215	rs74457229	Exon (ENST00000579599.1/100128977, exon 1 of 2)	17	45799390	45895680	96291	2	100128977	266	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45894914	45895414	45895215	rs74457229	Exon (ENST00000579599.1/100128977, exon 1 of 2)	17	45799390	45895680	96291	2	100128977	266	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45895429	45895929	45895714	rs74548327	Promoter	17	45799390	45895680	96291	2	100128977	0	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45895429	45895929	45895714	rs74548327	Promoter	17	45799390	45895680	96291	2	100128977	0	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45895429	45895929	45895714	rs74548327	Promoter	17	45799390	45895680	96291	2	100128977	0	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45895429	45895929	45895714	rs74548327	Promoter	17	45799390	45895680	96291	2	100128977	0	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45895429	45895929	45895714	rs74548327	Promoter	17	45799390	45895680	96291	2	100128977	0	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45895429	45895929	45895755	rs111972148	Promoter	17	45799390	45895680	96291	2	100128977	0	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45895429	45895929	45895755	rs111972148	Promoter	17	45799390	45895680	96291	2	100128977	0	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45895429	45895929	45895755	rs111972148	Promoter	17	45799390	45895680	96291	2	100128977	0	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45895429	45895929	45895755	rs111972148	Promoter	17	45799390	45895680	96291	2	100128977	0	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45895429	45895929	45895755	rs111972148	Promoter	17	45799390	45895680	96291	2	100128977	0	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45895429	45895929	45895867	rs76324150	Promoter	17	45799390	45895680	96291	2	100128977	0	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45895429	45895929	45895867	rs76324150	Promoter	17	45799390	45895680	96291	2	100128977	0	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45895429	45895929	45895867	rs76324150	Promoter	17	45799390	45895680	96291	2	100128977	0	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45895429	45895929	45895867	rs76324150	Promoter	17	45799390	45895680	96291	2	100128977	0	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45895429	45895929	45895867	rs76324150	Promoter	17	45799390	45895680	96291	2	100128977	0	NA	MAPT-AS1	MAPT antisense RNA 1
chr17	45895935	45896435	45896042	rs113347741	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	152	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45895935	45896435	45896042	rs113347741	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	152	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45895935	45896435	45896042	rs113347741	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	152	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45895935	45896435	45896042	rs113347741	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	152	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45895935	45896435	45896047	rs78720789	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	152	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45895935	45896435	45896047	rs78720789	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	152	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45895935	45896435	45896047	rs78720789	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	152	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45895935	45896435	45896047	rs78720789	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	152	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45895935	45896435	45896286	rs62056780	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	152	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45895935	45896435	45896286	rs62056780	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	152	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45895935	45896435	45896286	rs62056780	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	152	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45895935	45896435	45896286	rs62056780	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	152	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45896659	45897159	45896699	rs74496580	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	876	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45896659	45897159	45896699	rs74496580	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	876	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45896659	45897159	45896699	rs74496580	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	876	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45896659	45897159	45896699	rs74496580	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	876	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45896659	45897159	45896864	rs62056782	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	876	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45896659	45897159	45896864	rs62056782	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	876	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45896659	45897159	45896864	rs62056782	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	876	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45896659	45897159	45896864	rs62056782	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	876	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45896659	45897159	45897110	rs80346216	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	876	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45896659	45897159	45897110	rs80346216	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	876	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45896659	45897159	45897110	rs80346216	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	876	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45896659	45897159	45897110	rs80346216	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	876	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45896659	45897159	45897111	rs76632685	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	876	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45896659	45897159	45897111	rs76632685	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	876	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45896659	45897159	45897111	rs76632685	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	876	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45896659	45897159	45897111	rs76632685	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	876	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45897291	45897791	45897523	rs62056784	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	1508	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45897291	45897791	45897523	rs62056784	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	1508	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45897291	45897791	45897523	rs62056784	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	1508	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45897291	45897791	45897523	rs62056784	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	1508	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45897291	45897791	45897523	rs62056784	Exon (ENST00000624111.2/100130148, exon 1 of 1)	17	45895783	45898798	3016	1	100130148	1508	ENSG00000279685	MAPT-IT1	MAPT intronic transcript 1
chr17	45965345	45965845	45965417	rs56294117	Intron (ENST00000535772.6/4137, intron 2 of 9)	17	45999250	45999694	445	1	246744	-33405	ENSG00000256762	STH	saitohin
chr17	45965345	45965845	45965502	rs112415880	Intron (ENST00000535772.6/4137, intron 2 of 9)	17	45999250	45999694	445	1	246744	-33405	ENSG00000256762	STH	saitohin
chr17	45965877	45966377	45966012	rs62063291	Intron (ENST00000535772.6/4137, intron 2 of 9)	17	45999250	45999694	445	1	246744	-32873	ENSG00000256762	STH	saitohin
chr17	45965877	45966377	45966012	rs62063291	Intron (ENST00000535772.6/4137, intron 2 of 9)	17	45999250	45999694	445	1	246744	-32873	ENSG00000256762	STH	saitohin
chr17	45965877	45966377	45966270	rs62063292	Intron (ENST00000535772.6/4137, intron 2 of 9)	17	45999250	45999694	445	1	246744	-32873	ENSG00000256762	STH	saitohin
chr17	45965877	45966377	45966270	rs62063292	Intron (ENST00000535772.6/4137, intron 2 of 9)	17	45999250	45999694	445	1	246744	-32873	ENSG00000256762	STH	saitohin
chr17	45966522	45967022	45966791	rs62063294	Intron (ENST00000535772.6/4137, intron 2 of 9)	17	45999250	45999694	445	1	246744	-32228	ENSG00000256762	STH	saitohin
chr17	45966522	45967022	45966854	rs17650973	Intron (ENST00000535772.6/4137, intron 2 of 9)	17	45999250	45999694	445	1	246744	-32228	ENSG00000256762	STH	saitohin
chr17	45967063	45967563	45967065	rs62063295	Intron (ENST00000535772.6/4137, intron 2 of 9)	17	45999250	45999694	445	1	246744	-31687	ENSG00000256762	STH	saitohin
chr17	45967063	45967563	45967065	rs62063295	Intron (ENST00000535772.6/4137, intron 2 of 9)	17	45999250	45999694	445	1	246744	-31687	ENSG00000256762	STH	saitohin
chr17	45967063	45967563	45967142	rs17650991	Intron (ENST00000535772.6/4137, intron 2 of 9)	17	45999250	45999694	445	1	246744	-31687	ENSG00000256762	STH	saitohin
chr17	45967063	45967563	45967142	rs17650991	Intron (ENST00000535772.6/4137, intron 2 of 9)	17	45999250	45999694	445	1	246744	-31687	ENSG00000256762	STH	saitohin
chr17	45967063	45967563	45967457	rs75145092	Intron (ENST00000535772.6/4137, intron 2 of 9)	17	45999250	45999694	445	1	246744	-31687	ENSG00000256762	STH	saitohin
chr17	45967063	45967563	45967457	rs75145092	Intron (ENST00000535772.6/4137, intron 2 of 9)	17	45999250	45999694	445	1	246744	-31687	ENSG00000256762	STH	saitohin
chr17	46192218	46192718	46192598	rs11079733	Promoter	17	46193576	46196721	3146	1	644246	-858	ENSG00000214401	KANSL1-AS1	KANSL1 antisense RNA 1
chr17	46192218	46192718	46192598	rs11079733	Promoter	17	46193576	46196721	3146	1	644246	-858	ENSG00000214401	KANSL1-AS1	KANSL1 antisense RNA 1
chr17	46192218	46192718	46192693	rs2696633	Promoter	17	46193576	46196721	3146	1	644246	-858	ENSG00000214401	KANSL1-AS1	KANSL1 antisense RNA 1
chr17	46192218	46192718	46192693	rs2696633	Promoter	17	46193576	46196721	3146	1	644246	-858	ENSG00000214401	KANSL1-AS1	KANSL1 antisense RNA 1
chr17	46770968	46771468	46771072	rs199524	Intron (ENST00000225512.6/7473, intron 2 of 4)	17	46762506	46833033	70528	2	7473	61565	ENSG00000108379	WNT3	Wnt family member 3
chr17	46770968	46771468	46771151	rs199523	Intron (ENST00000225512.6/7473, intron 2 of 4)	17	46762506	46833033	70528	2	7473	61565	ENSG00000108379	WNT3	Wnt family member 3
chr18	55079980	55080480	55080458	rs4128242	Distal Intergenic	18	55105904	55124306	18403	2	101927229	43826	ENSG00000267013	LINC01929	long intergenic non-protein coding RNA 1929
chr18	55317810	55318310	55318170	rs73490813	Intron (ENST00000354452.8/6925, intron 8 of 19)	18	55452533	55482940	30408	1	105372127	-134223	ENSG00000267028	TCF4-AS1	TCF4 antisense RNA 1
chr18	55317810	55318310	55318170	rs73490813	Intron (ENST00000354452.8/6925, intron 8 of 19)	18	55452533	55482940	30408	1	105372127	-134223	ENSG00000267028	TCF4-AS1	TCF4 antisense RNA 1
chr18	55317810	55318310	55318170	rs73490813	Intron (ENST00000354452.8/6925, intron 8 of 19)	18	55452533	55482940	30408	1	105372127	-134223	ENSG00000267028	TCF4-AS1	TCF4 antisense RNA 1
chr18	55317810	55318310	55318170	rs73490813	Intron (ENST00000354452.8/6925, intron 8 of 19)	18	55452533	55482940	30408	1	105372127	-134223	ENSG00000267028	TCF4-AS1	TCF4 antisense RNA 1
chr18	55317810	55318310	55318170	rs73490813	Intron (ENST00000354452.8/6925, intron 8 of 19)	18	55452533	55482940	30408	1	105372127	-134223	ENSG00000267028	TCF4-AS1	TCF4 antisense RNA 1
chr18	55317810	55318310	55318170	rs73490813	Intron (ENST00000354452.8/6925, intron 8 of 19)	18	55452533	55482940	30408	1	105372127	-134223	ENSG00000267028	TCF4-AS1	TCF4 antisense RNA 1
chr18	55407174	55407674	55407387	rs7228846	Intron (ENST00000354452.8/6925, intron 5 of 19)	18	55452533	55482940	30408	1	105372127	-44859	ENSG00000267028	TCF4-AS1	TCF4 antisense RNA 1
chr18	55900807	55901307	55901227	rs72934602	Intron (ENST00000589440.1/ENST00000589440.1, intron 1 of 2)	18	55881688	55998219	116532	2	101927273	96912	ENSG00000260930	LINC01416	long intergenic non-protein coding RNA 1416
chr18	55900807	55901307	55901227	rs72934602	Intron (ENST00000589440.1/ENST00000589440.1, intron 1 of 2)	18	55881688	55998219	116532	2	101927273	96912	ENSG00000260930	LINC01416	long intergenic non-protein coding RNA 1416
chr18	55900807	55901307	55901227	rs72934602	Intron (ENST00000589440.1/ENST00000589440.1, intron 1 of 2)	18	55881688	55998219	116532	2	101927273	96912	ENSG00000260930	LINC01416	long intergenic non-protein coding RNA 1416
chr19	2165103	2165603	2165384	rs141958336	Promoter	19	2100988	2164468	63481	2	8943	-635	ENSG00000065000	AP3D1	adaptor related protein complex 3 subunit delta 1
chr19	2168888	2169388	2169181	rs116965803	Intron (ENST00000398665.8/84444, intron 1 of 27)	19	2100988	2164468	63481	2	8943	-4420	ENSG00000065000	AP3D1	adaptor related protein complex 3 subunit delta 1
chr19	2168888	2169388	2169181	rs116965803	Intron (ENST00000398665.8/84444, intron 1 of 27)	19	2100988	2164468	63481	2	8943	-4420	ENSG00000065000	AP3D1	adaptor related protein complex 3 subunit delta 1
chr19	11738755	11739255	11738921	rs72986630	Promoter	19	11721265	11739009	17745	2	55552	0	ENSG00000197933	ZNF823	zinc finger protein 823
chr19	19384812	19385312	19385145	rs2905435	Promoter	19	19385826	19508931	123106	1	54815	-514	ENSG00000167491	GATAD2A	GATA zinc finger domain containing 2A
chr19	30492448	30492948	30492899	rs8100439	Intron (ENST00000585628.5/9745, intron 4 of 5)	19	30228290	30713538	485249	1	9745	264158	ENSG00000198597	ZNF536	zinc finger protein 536
chr19	30492448	30492948	30492899	rs8100439	Intron (ENST00000585628.5/9745, intron 4 of 5)	19	30228290	30713538	485249	1	9745	264158	ENSG00000198597	ZNF536	zinc finger protein 536
chr19	30492448	30492948	30492899	rs8100439	Intron (ENST00000585628.5/9745, intron 4 of 5)	19	30228290	30713538	485249	1	9745	264158	ENSG00000198597	ZNF536	zinc finger protein 536
chr19	30492448	30492948	30492899	rs8100439	Intron (ENST00000585628.5/9745, intron 4 of 5)	19	30228290	30713538	485249	1	9745	264158	ENSG00000198597	ZNF536	zinc finger protein 536
chr19	30511318	30511818	30511586	rs73022890	Intron (ENST00000585628.5/9745, intron 4 of 5)	19	30228290	30713538	485249	1	9745	283028	ENSG00000198597	ZNF536	zinc finger protein 536
chr19	30547203	30547703	30547313	rs4805577	Intron (ENST00000585628.5/9745, intron 5 of 5)	19	30228290	30713538	485249	1	9745	318913	ENSG00000198597	ZNF536	zinc finger protein 536
chr19	30547203	30547703	30547313	rs4805577	Intron (ENST00000585628.5/9745, intron 5 of 5)	19	30228290	30713538	485249	1	9745	318913	ENSG00000198597	ZNF536	zinc finger protein 536
chr19	30547203	30547703	30547313	rs4805577	Intron (ENST00000585628.5/9745, intron 5 of 5)	19	30228290	30713538	485249	1	9745	318913	ENSG00000198597	ZNF536	zinc finger protein 536
chr19	30547763	30548263	30548088	rs1469705	Exon (ENST00000585628.5/9745, exon 6 of 6)	19	30228290	30713538	485249	1	9745	319473	ENSG00000198597	ZNF536	zinc finger protein 536
chr19	30547763	30548263	30548088	rs1469705	Exon (ENST00000585628.5/9745, exon 6 of 6)	19	30228290	30713538	485249	1	9745	319473	ENSG00000198597	ZNF536	zinc finger protein 536
chr19	30547763	30548263	30548088	rs1469705	Exon (ENST00000585628.5/9745, exon 6 of 6)	19	30228290	30713538	485249	1	9745	319473	ENSG00000198597	ZNF536	zinc finger protein 536
chr19	49665642	49666142	49665670	rs2304205	Promoter	19	49659569	49665875	6307	2	3661	0	ENSG00000126456	IRF3	interferon regulatory factor 3
chr19	49665642	49666142	49665670	rs2304205	Promoter	19	49659569	49665875	6307	2	3661	0	ENSG00000126456	IRF3	interferon regulatory factor 3
chr19	49665642	49666142	49665670	rs2304205	Promoter	19	49659569	49665875	6307	2	3661	0	ENSG00000126456	IRF3	interferon regulatory factor 3
chr19	49665642	49666142	49665670	rs2304205	Promoter	19	49659569	49665875	6307	2	3661	0	ENSG00000126456	IRF3	interferon regulatory factor 3
chr19	49665642	49666142	49665670	rs2304205	Promoter	19	49659569	49665875	6307	2	3661	0	ENSG00000126456	IRF3	interferon regulatory factor 3
chr19	49665642	49666142	49665670	rs2304205	Promoter	19	49659569	49665875	6307	2	3661	0	ENSG00000126456	IRF3	interferon regulatory factor 3
chr19	49665642	49666142	49665670	rs2304205	Promoter	19	49659569	49665875	6307	2	3661	0	ENSG00000126456	IRF3	interferon regulatory factor 3
chr19	49665642	49666142	49665670	rs2304205	Promoter	19	49659569	49665875	6307	2	3661	0	ENSG00000126456	IRF3	interferon regulatory factor 3
chr19	49665642	49666142	49665763	rs2304204	Promoter	19	49659569	49665875	6307	2	3661	0	ENSG00000126456	IRF3	interferon regulatory factor 3
chr19	49665642	49666142	49665763	rs2304204	Promoter	19	49659569	49665875	6307	2	3661	0	ENSG00000126456	IRF3	interferon regulatory factor 3
chr19	49665642	49666142	49665763	rs2304204	Promoter	19	49659569	49665875	6307	2	3661	0	ENSG00000126456	IRF3	interferon regulatory factor 3
chr19	49665642	49666142	49665763	rs2304204	Promoter	19	49659569	49665875	6307	2	3661	0	ENSG00000126456	IRF3	interferon regulatory factor 3
chr19	49665642	49666142	49665763	rs2304204	Promoter	19	49659569	49665875	6307	2	3661	0	ENSG00000126456	IRF3	interferon regulatory factor 3
chr19	49665642	49666142	49665763	rs2304204	Promoter	19	49659569	49665875	6307	2	3661	0	ENSG00000126456	IRF3	interferon regulatory factor 3
chr19	49665642	49666142	49665763	rs2304204	Promoter	19	49659569	49665875	6307	2	3661	0	ENSG00000126456	IRF3	interferon regulatory factor 3
chr19	49665642	49666142	49665763	rs2304204	Promoter	19	49659569	49665875	6307	2	3661	0	ENSG00000126456	IRF3	interferon regulatory factor 3
chr20	49482604	49483104	49483086	rs74361372	5' UTR	20	49298107	49484297	186191	2	3745	1193	ENSG00000158445	KCNB1	potassium voltage-gated channel subfamily B member 1
chr20	49482604	49483104	49483086	rs74361372	5' UTR	20	49298107	49484297	186191	2	3745	1193	ENSG00000158445	KCNB1	potassium voltage-gated channel subfamily B member 1
chr22	41382230	41382730	41382613	rs73176684	Intron (ENST00000406644.7/7008, intron 1 of 3)	22	41367333	41399326	31994	1	7008	14897	ENSG00000167074	TEF	TEF transcription factor, PAR bZIP family member
chr22	41382230	41382730	41382613	rs73176684	Intron (ENST00000406644.7/7008, intron 1 of 3)	22	41367333	41399326	31994	1	7008	14897	ENSG00000167074	TEF	TEF transcription factor, PAR bZIP family member
chr22	41382230	41382730	41382613	rs73176684	Intron (ENST00000406644.7/7008, intron 1 of 3)	22	41367333	41399326	31994	1	7008	14897	ENSG00000167074	TEF	TEF transcription factor, PAR bZIP family member
chr22	41560783	41561283	41561212	rs12484315	Promoter	22	41551710	41560905	9196	2	105373044	0	ENSG00000286491	LOC105373044	uncharacterized LOC105373044
chr22	41560783	41561283	41561212	rs12484315	Promoter	22	41551710	41560905	9196	2	105373044	0	ENSG00000286491	LOC105373044	uncharacterized LOC105373044
chr22	41620934	41621434	41621056	rs12485198	Promoter	22	41621163	41664048	42886	1	2547	0	ENSG00000196419	XRCC6	X-ray repair cross complementing 6
chr22	41620934	41621434	41621056	rs12485198	Promoter	22	41621163	41664048	42886	1	2547	0	ENSG00000196419	XRCC6	X-ray repair cross complementing 6
chr22	41620934	41621434	41621056	rs12485198	Promoter	22	41621163	41664048	42886	1	2547	0	ENSG00000196419	XRCC6	X-ray repair cross complementing 6
chr22	41946614	41947114	41947087	rs6002555	Promoter	22	41938737	41947152	8416	2	79019	38	ENSG00000100162	CENPM	centromere protein M
chr22	41946614	41947114	41947087	rs6002555	Promoter	22	41938737	41947152	8416	2	79019	38	ENSG00000100162	CENPM	centromere protein M
chr22	41977197	41977697	41977644	rs739293	Intron (ENST00000644076.1/55964, intron 2 of 11)	22	41969475	41998221	28747	1	55964	7722	ENSG00000100167	SEPTIN3	septin 3
chr22	42070660	42071160	42070946	rs133377	Promoter	22	42058334	42070842	12509	2	4668	0	ENSG00000198951	NAGA	alpha-N-acetylgalactosaminidase
chr22	42070660	42071160	42070946	rs133377	Promoter	22	42058334	42070842	12509	2	4668	0	ENSG00000198951	NAGA	alpha-N-acetylgalactosaminidase
chr22	42070660	42071160	42070946	rs133377	Promoter	22	42058334	42070842	12509	2	4668	0	ENSG00000198951	NAGA	alpha-N-acetylgalactosaminidase
